SchoolName,YearTerm,SType,Level,Total
โรงเรียนสายปัญญารังสิต,2566/1,จักรยานยืมเรียน,M6,0
โรงเรียนธัญบุรี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,P1,0
โรงเรียนธัญบุรี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,P2,0
โรงเรียนธัญบุรี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,P3,0
โรงเรียนธัญบุรี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,P4,0
โรงเรียนธัญบุรี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,P5,0
โรงเรียนธัญบุรี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,P6,0
โรงเรียนธัญบุรี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,M1,122
โรงเรียนธัญบุรี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,M2,131
โรงเรียนธัญบุรี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,M3,142
โรงเรียนธัญบุรี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,M4,228
โรงเรียนธัญบุรี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,M5,216
โรงเรียนธัญบุรี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,M6,190
โรงเรียนธัญบุรี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,P1,0
โรงเรียนธัญบุรี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,P2,0
โรงเรียนธัญบุรี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,P3,0
โรงเรียนธัญบุรี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,P4,0
โรงเรียนธัญบุรี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,P5,0
โรงเรียนธัญบุรี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,P6,0
โรงเรียนธัญบุรี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,M1,174
โรงเรียนธัญบุรี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,M2,205
โรงเรียนธัญบุรี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,M3,143
โรงเรียนธัญบุรี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,M4,194
โรงเรียนธัญบุรี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,M5,165
โรงเรียนธัญบุรี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,M6,137
โรงเรียนธัญบุรี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P1,0
โรงเรียนธัญบุรี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P2,0
โรงเรียนธัญบุรี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P3,0
โรงเรียนธัญบุรี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P4,0
โรงเรียนธัญบุรี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P5,0
โรงเรียนธัญบุรี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P6,0
โรงเรียนธัญบุรี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M1,298
โรงเรียนธัญบุรี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M2,338
โรงเรียนธัญบุรี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M3,286
โรงเรียนธัญบุรี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M4,428
โรงเรียนธัญบุรี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M5,389
โรงเรียนธัญบุรี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M6,329
โรงเรียนธัญบุรี,2566/1,เดินเท้า,P1,0
โรงเรียนธัญบุรี,2566/1,เดินเท้า,P2,0
โรงเรียนธัญบุรี,2566/1,เดินเท้า,P3,0
โรงเรียนธัญบุรี,2566/1,เดินเท้า,P4,0
โรงเรียนธัญบุรี,2566/1,เดินเท้า,P5,0
โรงเรียนธัญบุรี,2566/1,เดินเท้า,P6,0
โรงเรียนธัญบุรี,2566/1,เดินเท้า,M1,1
โรงเรียนธัญบุรี,2566/1,เดินเท้า,M2,1
โรงเรียนธัญบุรี,2566/1,เดินเท้า,M3,1
โรงเรียนธัญบุรี,2566/1,เดินเท้า,M4,6
โรงเรียนธัญบุรี,2566/1,เดินเท้า,M5,6
โรงเรียนธัญบุรี,2566/1,เดินเท้า,M6,1
โรงเรียนธัญบุรี,2566/1,จักรยานยืมเรียน,P1,0
โรงเรียนธัญบุรี,2566/1,จักรยานยืมเรียน,P2,0
โรงเรียนธัญบุรี,2566/1,จักรยานยืมเรียน,P3,0
โรงเรียนธัญบุรี,2566/1,จักรยานยืมเรียน,P4,0
โรงเรียนธัญบุรี,2566/1,จักรยานยืมเรียน,P5,0
